name,latitude,longitude,easting,northing,elevationM,mapCode,E,N,H
THL1703,18.11630752,-66.9874408,712950.2453,2004216.72,172.894581,THL,430.654099,561.181558,1020.85736
THL1704,18.11631106,-66.98744075,712950.2458,2004217.112,172.869045,THL,430.951275,561.436906,1020.831824
THL1705,18.11631384,-66.98744058,712950.2605,2004217.42,173.158771,THL,431.194349,561.626997,1021.12155
THL1706,18.11631651,-66.98744226,712950.0796,2004217.714,173.161231,THL,431.298746,561.955836,1021.12401
THL1707,18.11631784,-66.9874448,712949.8096,2004217.859,173.194546,THL,431.231998,562.254801,1021.157325
THL1708,18.11632116,-66.98744564,712949.7159,2004218.225,173.395709,THL,431.448183,562.564737,1021.358488
THL1709,18.11632333,-66.98744827,712949.4359,2004218.463,173.277171,THL,431.445674,562.932348,1021.23995
THL1710,18.11632689,-66.98744749,712949.5142,2004218.857,173.357484,THL,431.795332,563.130313,1021.320263
THL1711,18.11633082,-66.98744815,712949.4394,2004219.292,173.406157,THL,432.076236,563.471028,1021.368936
THL1712,18.11633512,-66.98744789,712949.4616,2004219.768,173.39895,THL,432.45155,563.765213,1021.361729
THL1713,18.11634406,-66.98744354,712949.911,2004220.762,173.510633,THL,433.49814,564.073711,1021.473412
THL1714,18.11634775,-66.987443,712949.9635,2004221.172,173.537383,THL,433.842877,564.30144,1021.500162
THL1715,18.11635183,-66.98744332,712949.9248,2004221.622,173.499228,THL,434.159043,564.624951,1021.462007
THL1716,18.11635561,-66.98744298,712949.9561,2004222.042,173.509537,THL,434.497241,564.875132,1021.472316
THL1717,18.11635846,-66.98744281,712949.9709,2004222.357,173.551589,THL,434.746166,565.070062,1021.514368
THL1718,18.11636124,-66.98744329,712949.9167,2004222.664,173.510738,THL,434.942965,565.311142,1021.473517
THL1719,18.11636445,-66.98744738,712949.4801,2004223.015,173.58619,THL,434.924123,565.87141,1021.548969
THL1720,18.11636706,-66.9874472,712949.4962,2004223.304,173.584739,THL,435.153606,566.047944,1021.547518
RUT21,18.11637062,-66.98744832,712949.3727,2004223.696,173.593394,Run,435.369974,566.397393,1021.556173
THL1721,18.11637399,-66.98744938,712949.2566,2004224.068,173.582833,THL,435.575995,566.728315,1021.545612
THL1722,18.11637744,-66.98745019,712949.1665,2004224.45,173.561135,THL,435.806347,567.04567,1021.523914
THL1723,18.11638139,-66.98745067,712949.1112,2004224.886,173.577357,THL,436.100665,567.372313,1021.540136
THL1724,18.11638535,-66.98744996,712949.1811,2004225.325,173.593839,THL,436.479021,567.606077,1021.556618
THL1725,18.11638855,-66.98744736,712949.4532,2004225.682,173.527458,THL,436.92732,567.633146,1021.490237
THL1726,18.11639135,-66.98744674,712949.5147,2004225.993,173.47989,THL,437.203224,567.789703,1021.442669
THL1727,18.11639403,-66.98744644,712949.5442,2004226.29,173.455206,THL,437.447161,567.961005,1021.417985
THL1728,18.11639721,-66.9874464,712949.5439,2004226.642,173.389834,THL,437.713753,568.191051,1021.352613
THL1729,18.11639984,-66.98744443,712949.7489,2004226.936,173.337802,THL,438.070224,568.227626,1021.300581
THL1730,18.11640259,-66.98744345,712949.8503,2004227.242,173.213453,THL,438.368299,568.350584,1021.176232
THL1731,18.11640535,-66.98744028,712950.1822,2004227.551,173.191299,THL,438.81924,568.300925,1021.154078
THL1732,18.11640904,-66.98743916,712950.2963,2004227.96,173.146689,THL,439.203501,568.481415,1021.109468
THL1733,18.1164104,-66.9874383,712950.3854,2004228.112,173.181602,THL,439.376931,568.513168,1021.144381
THL1734,18.11641527,-66.98743599,712950.624,2004228.654,173.173629,THL,439.943326,568.686267,1021.136408
THL1735,18.11641967,-66.98743526,712950.6965,2004229.141,173.110277,THL,440.360349,568.949888,1021.073056
THL1736,18.11642347,-66.98743514,712950.7036,2004229.562,173.15294,THL,440.683513,569.218955,1021.115719
THL1737,18.11642707,-66.98743466,712950.7504,2004229.961,173.308283,THL,441.016762,569.444282,1021.271062
THL1738,18.11643177,-66.98743356,712950.8613,2004230.482,173.171474,THL,441.484006,569.700576,1021.134253
THL1739,18.11643387,-66.98743097,712951.1334,2004230.718,173.260772,THL,441.84009,569.648079,1021.223551
THL1740,18.11643594,-66.98742824,712951.4192,2004230.95,173.465504,THL,442.202563,569.583058,1021.428283
THL1741,18.11643809,-66.98742758,712951.487,2004231.189,173.581687,THL,442.428223,569.688016,1021.544466
THL1742,18.11644069,-66.98742379,712951.8846,2004231.481,173.65458,THL,442.908762,569.577129,1021.617359
THL1743,18.1164444,-66.98742175,712952.0959,2004231.894,173.639514,THL,443.360172,569.687052,1021.602293
THL1744,18.11644711,-66.98741788,712952.5026,2004232.198,173.640343,THL,443.855829,569.577279,1021.603122
THL1745,18.1164492,-66.98741352,712952.9611,2004232.435,173.549429,THL,444.334491,569.384328,1021.512208
THL1746,18.11645219,-66.98741123,712953.2005,2004232.769,173.551297,THL,444.743753,569.420912,1021.514076
THL1747,18.11645628,-66.98741075,712953.2465,2004233.222,173.568466,THL,445.117388,569.682149,1021.531245
THL1748,18.1164609,-66.98741202,712953.1058,2004233.732,173.656168,THL,445.411671,570.121466,1021.618947
THL1749,18.11646426,-66.98741268,712953.0322,2004234.103,173.638292,THL,445.645142,570.419906,1021.601071
THL1750,18.11646765,-66.98741161,712953.1415,2004234.48,173.800245,THL,446.001851,570.582844,1021.763024
THL1751,18.11647121,-66.98740975,712953.3335,2004234.876,173.615228,THL,446.427276,570.696034,1021.578007
THL1752,18.11647347,-66.98740655,712953.6697,2004235.13,173.53571,THL,446.839036,570.606886,1021.498489
THL1753,18.11647572,-66.98740329,712954.0122,2004235.382,173.501968,THL,447.25416,570.512354,1021.464747
THL1754,18.11647841,-66.98740042,712954.3127,2004235.684,173.544326,THL,447.67888,570.481668,1021.507105
THL1755,18.11647938,-66.98739669,712954.7067,2004235.795,173.55352,THL,448.02071,570.255967,1021.516299
THL1756,18.11648309,-66.98739442,712954.942,2004236.208,173.515632,THL,448.487042,570.347064,1021.478411
THL1757,18.116484,-66.98739084,712955.3199,2004236.314,173.652885,THL,448.813899,570.129851,1021.615664
THL1758,18.1164808,-66.9873861,712955.825,2004235.965,173.699985,THL,448.879454,569.519425,1021.662764
THL1759,18.11647953,-66.98738154,712956.3095,2004235.829,173.643414,THL,449.09285,569.063538,1021.606193
THL1760,18.11625551,-66.98737815,712956.9394,2004211.036,172.287621,THL,430.717755,552.397637,1020.2504
THL1761,18.11625804,-66.98737686,712957.0729,2004211.317,172.273594,THL,431.017931,552.480097,1020.236373
THL1762,18.11626073,-66.98737437,712957.3334,2004211.618,172.297922,THL,431.416404,552.479481,1020.260701
THL1763,18.11626335,-66.98737094,712957.6929,2004211.912,172.372498,THL,431.87381,552.398937,1020.335277
THL1764,18.11626598,-66.9873688,712957.9168,2004212.206,172.367622,THL,432.242215,552.420795,1020.330401
THL1765,18.11627045,-66.98736829,712957.9644,2004212.701,172.398694,THL,432.64898,552.708369,1020.361473
THL1766,18.11627328,-66.98736638,712958.1642,2004213.016,172.416323,THL,433.018178,552.762751,1020.379102
THL1767,18.11627681,-66.98736689,712958.1051,2004213.407,172.434862,THL,433.275522,553.062617,1020.397641
THL1768,18.11627961,-66.98736725,712958.0638,2004213.716,172.461611,THL,433.482516,553.295507,1020.42439
THL1769,18.11628187,-66.98736812,712957.9691,2004213.965,172.546472,THL,433.609603,553.529995,1020.509251
THL1770,18.11628688,-66.98736755,712958.0233,2004214.52,172.459009,THL,434.065485,553.851265,1020.421788
THL1771,18.11628891,-66.98736766,712958.009,2004214.745,172.824801,THL,434.226861,554.009231,1020.78758
THL1772,18.11629126,-66.9873675,712958.0232,2004215.006,172.71321,THL,434.433463,554.168514,1020.675989
THL1773,18.11629424,-66.98736817,712957.9489,2004215.335,172.720657,THL,434.634338,554.439687,1020.683436
THL1774,18.11629706,-66.98736874,712957.8847,2004215.646,172.718139,THL,434.82817,554.691579,1020.680918
THL1775,18.11629937,-66.98736883,712957.8726,2004215.901,172.798163,THL,435.013638,554.867367,1020.760942
THL1776,18.11630231,-66.98736808,712957.9484,2004216.227,172.844259,THL,435.310261,555.022872,1020.807038
THL1777,18.1163042,-66.98736582,712958.1854,2004216.44,172.878973,THL,435.626038,554.98208,1020.841752
THL1778,18.11630605,-66.98736449,712958.3242,2004216.646,172.816818,THL,435.872724,555.011312,1020.779597
THL1779,18.116309,-66.98736276,712958.504,2004216.975,172.781501,THL,436.239504,555.090029,1020.74428
THL1780,18.11631243,-66.98736191,712958.5899,2004217.355,172.731315,THL,436.583549,555.273027,1020.694094
THL1781,18.11631537,-66.98736202,712958.5744,2004217.68,172.740721,THL,436.820017,555.497276,1020.7035
THL1782,18.11631817,-66.98736254,712958.5157,2004217.99,172.834168,THL,437.016305,555.743932,1020.796947
THL1783,18.1163204,-66.98736345,712958.4169,2004218.236,173.018793,THL,437.137854,555.979154,1020.981572
THL1784,18.11632228,-66.98736312,712958.4498,2004218.444,173.104835,THL,437.316996,556.090066,1021.067614
THL1785,18.1163241,-66.9873618,712958.5867,2004218.647,173.09206,THL,437.560563,556.119186,1021.054839
THL1786,18.11632757,-66.98736032,712958.7398,2004219.033,173.199157,THL,437.953075,556.255303,1021.161936
THL1787,18.11632972,-66.98735989,712958.7825,2004219.271,173.116465,THL,438.161152,556.378166,1021.079244
THL1788,18.11633097,-66.98735865,712958.9118,2004219.411,173.167832,THL,438.351468,556.37152,1021.130611
THL1789,18.11633278,-66.98735697,712959.0878,2004219.614,173.18862,THL,438.620071,556.370537,1021.151399
THL1790,18.11633401,-66.98735491,712959.3047,2004219.752,173.149643,THL,438.866285,556.296269,1021.112422
THL1791,18.11633514,-66.98735047,712959.7729,2004219.882,173.116362,THL,439.270861,556.026764,1021.079141
THL1792,18.11633731,-66.98734821,712960.0093,2004220.125,173.134104,THL,439.609493,556.006408,1021.096883
THL1793,18.11634125,-66.98734717,712960.1146,2004220.562,173.249354,THL,440.009352,556.211919,1021.212133
THL1794,18.11634311,-66.98734582,712960.255,2004220.77,173.265692,THL,440.258193,556.24099,1021.228471
THL1795,18.11634507,-66.98734397,712960.4487,2004220.989,173.334884,THL,440.550949,556.237537,1021.297663
THL1796,18.11634718,-66.9873429,712960.5596,2004221.224,173.274955,THL,440.801416,556.306846,1021.237734
THL1797,18.11634946,-66.98734281,712960.5661,2004221.476,173.292798,THL,440.996801,556.46664,1021.255577
THL1798,18.11635185,-66.98734455,712960.3792,2004221.739,173.394289,THL,441.073363,556.779429,1021.357068
THL1799,18.11635373,-66.98734613,712960.2101,2004221.945,173.39592,THL,441.119101,557.042195,1021.358699
THL1800,18.11635643,-66.98734619,712960.2004,2004222.244,173.387612,THL,441.339564,557.244955,1021.350391
THL1801,18.1163591,-66.98734549,712960.2709,2004222.54,173.323395,THL,441.609956,557.384784,1021.286174
THL1802,18.11636168,-66.98734513,712960.3059,2004222.827,173.245864,THL,441.850037,557.545527,1021.208643
THL1803,18.11636478,-66.98734467,712960.3505,2004223.17,173.309153,THL,442.13953,557.736087,1021.271932
THL1804,18.116367,-66.98734429,712960.3883,2004223.416,173.293481,THL,442.350118,557.867592,1021.25626
THL1805,18.11637005,-66.98734479,712960.3323,2004223.753,173.202041,THL,442.56899,558.130233,1021.16482
THL1806,18.11637207,-66.98734484,712960.3247,2004223.976,173.386699,THL,442.733412,558.281952,1021.349478
THL1807,18.11637675,-66.98734692,712960.0983,2004224.492,173.516915,THL,442.976403,558.790184,1021.479694
THL1808,18.11637865,-66.98734583,712960.2118,2004224.704,173.625454,THL,443.211281,558.842763,1021.588233
THL1809,18.11638071,-66.98734485,712960.3129,2004224.933,173.658062,THL,443.450737,558.915595,1021.620841
THL1810,18.11638318,-66.98734409,712960.39,2004225.207,173.673485,THL,443.708574,559.036018,1021.636264
THL1811,18.11638647,-66.98734417,712960.3772,2004225.572,173.594838,THL,443.976527,559.2838,1021.557617
THL1812,18.11638897,-66.98734467,712960.3217,2004225.848,173.664633,THL,444.149689,559.506278,1021.627412
THL1813,18.11639217,-66.98734464,712960.3206,2004226.202,173.636508,THL,444.417347,559.738453,1021.599287
THL1814,18.11639499,-66.98734487,712960.2935,2004226.513,173.611685,THL,444.63534,559.962009,1021.574464
THL1815,18.11639751,-66.98734347,712960.4389,2004226.795,173.704765,THL,444.943494,560.035652,1021.667544
THL1816,18.11639989,-66.98734283,712960.5036,2004227.059,173.745192,THL,445.185791,560.158932,1021.707971
THL1817,18.11640195,-66.98734415,712960.3612,2004227.285,173.763581,THL,445.263916,560.41428,1021.72636
THL1818,18.11640505,-66.98734385,712960.3892,2004227.629,173.811404,THL,445.543131,560.617994,1021.774183
THL1819,18.11640953,-66.98734507,712960.2549,2004228.124,173.814963,THL,445.830242,561.042688,1021.777742
THL1820,18.11641336,-66.98734538,712960.2171,2004228.547,173.831702,THL,446.126548,561.347871,1021.794481
THL1821,18.11641687,-66.98734627,712960.1188,2004228.934,173.827361,THL,446.355737,561.675184,1021.79014
THL1822,18.11642081,-66.98734706,712960.0302,2004229.37,173.837953,THL,446.627793,562.026681,1021.800732
POT6,18.11642443,-66.98734716,712960.0155,2004229.77,173.811537,Pool,446.921773,562.299404,1021.774316
ISL_LB3,18.11636203,-66.98738297,712956.3004,2004222.821,173.641314,ISL,439.230617,560.577071,1021.604093
ISL_RB3,18.11639911,-66.98743421,712950.8318,2004226.867,173.741451,ISL,438.725305,567.362203,1021.70423
ISL_DS3,18.11626331,-66.98738409,712956.3009,2004211.892,172.470094,ISL,430.949907,553.440698,1020.432873
ISL_TOP3,18.11646077,-66.98736978,712957.5767,2004233.766,175.736943,ISL,448.356989,566.756283,1023.699722
THL1823,18.11642856,-66.98734893,712959.823,2004230.225,173.826521,THL,447.140355,562.741826,1021.7893
THL1824,18.11643127,-66.98735105,712959.5951,2004230.522,173.804325,THL,447.217128,563.108957,1021.767104
THL1825,18.11643423,-66.9873508,712959.6185,2004230.851,173.725154,THL,447.481238,563.305644,1021.687933
THL1826,18.11643627,-66.98735138,712959.5544,2004231.076,173.624709,THL,447.609657,563.500972,1021.587488
THL1827,18.11643816,-66.98735142,712959.5474,2004231.285,173.522732,THL,447.763671,563.642851,1021.485511
THL1828,18.11643983,-66.98735062,712959.6302,2004231.471,173.462167,THL,447.958513,563.701445,1021.424946
THL1829,18.11644235,-66.98734941,712959.7558,2004231.751,173.38963,THL,448.253181,563.789545,1021.352409
THL1830,18.11644635,-66.98734856,712959.841,2004232.195,173.302378,THL,448.644808,564.014594,1021.265157
THL1831,18.11644937,-66.98734728,712959.9725,2004232.53,173.112786,THL,448.984804,564.133869,1021.075565
THL1832,18.11645425,-66.98734609,712960.0928,2004233.072,173.116227,THL,449.473954,564.396552,1021.079006
MPD6,18.11645937,-66.98734725,712959.9631,2004233.638,172.991495,Max Pool Depth,449.817976,564.864236,1020.954274
THL1833,18.11646555,-66.9873468,712960.004,2004234.322,173.127625,THL,450.363004,565.279878,1021.090404
THL1834,18.11647249,-66.98734739,712959.9325,2004235.089,173.369891,THL,450.897739,565.835075,1021.33267
THL1835,18.11647581,-66.98735703,712958.9084,2004235.446,173.30476,THL,450.499158,566.843879,1021.267539
THL1836,18.11647598,-66.98734362,712960.328,2004235.48,173.485178,THL,451.452254,565.790772,1021.447957
THL1837,18.11647756,-66.98733909,712960.8057,2004235.66,173.580438,THL,451.900698,565.546465,1021.543217
THL1838,18.11648323,-66.98733741,712960.9764,2004236.29,173.564361,THL,452.489135,565.828173,1021.52714
THL1839,18.11648804,-66.98733719,712960.9935,2004236.823,173.671421,THL,452.904061,566.163101,1021.6342
RIT26,18.11648878,-66.98733226,712961.5145,2004236.91,173.785638,Riffle,453.310441,565.825338,1021.748417
THL1840,18.11649063,-66.98732926,712961.8293,2004237.118,173.778404,THL,453.673757,565.722765,1021.741183
THL1841,18.11649337,-66.98732885,712961.8703,2004237.422,173.807629,THL,453.930789,565.890107,1021.770408
THL1842,18.11649616,-66.98732804,712961.9525,2004237.733,173.744871,THL,454.219677,566.030489,1021.70765
THL1843,18.1164984,-66.98732602,712962.1631,2004237.982,173.860509,THL,454.546446,566.034056,1021.823288
THL1844,18.11650149,-66.98732544,712962.2214,2004238.326,173.819357,THL,454.844531,566.213949,1021.782136
THL1845,18.11650424,-66.98732278,712962.4992,2004238.633,173.849974,THL,455.258802,566.204179,1021.812753
THL1846,18.11650452,-66.9873199,712962.8034,2004238.667,173.848198,THL,455.483074,565.995743,1021.810977
THL1847,18.11650496,-66.98731736,712963.0717,2004238.719,173.800227,THL,455.697694,565.826371,1021.763006
THL1848,18.11650602,-66.9873147,712963.3518,2004238.839,173.832554,THL,455.971476,565.692462,1021.795333
THL1849,18.11650706,-66.98731231,712963.604,2004238.956,173.839832,THL,456.22527,565.57821,1021.802611
THL1850,18.1165084,-66.98730959,712963.8908,2004239.108,173.881124,THL,456.527627,565.460096,1021.843903
THL1851,18.11650942,-66.98730619,712964.2489,2004239.226,173.908177,THL,456.850302,565.265291,1021.870956
THL1852,18.11650896,-66.98730199,712964.6944,2004239.179,173.926283,THL,457.105986,564.897357,1021.889062
THL1853,18.11651018,-66.98729991,712964.9132,2004239.317,173.908594,THL,457.353146,564.821427,1021.871373
THL1854,18.11651253,-66.9872977,712965.1443,2004239.579,173.908561,THL,457.702853,564.81775,1021.87134
THL1855,18.11651504,-66.98729527,712965.3977,2004239.86,173.927416,THL,458.080826,564.808782,1021.890195
THL1856,18.11651597,-66.98729283,712965.6546,2004239.965,173.921408,THL,458.328818,564.683288,1021.884187
THL1857,18.11651473,-66.98729049,712965.9039,2004239.831,173.984866,THL,458.389549,564.40654,1021.947645
THL1858,18.11651328,-66.98728841,712966.1261,2004239.673,173.935875,THL,458.415098,564.135134,1021.898654
THL1859,18.11651333,-66.98728613,712966.3675,2004239.682,173.914787,THL,458.579172,563.957729,1021.877566
THL1860,18.11651358,-66.98728312,712966.6853,2004239.712,174.006736,THL,458.809602,563.736752,1021.969515
THL1861,18.11651673,-66.98728124,712966.8812,2004240.063,174.119729,THL,459.203485,563.817437,1022.082508
THL1862,18.11651872,-66.98727971,712967.0406,2004240.285,174.062891,THL,459.47589,563.841687,1022.02567
THL1863,18.11652011,-66.98727747,712967.2757,2004240.441,174.17056,THL,459.747919,563.765745,1022.133339
THL1864,18.1165205,-66.98727317,712967.7306,2004240.49,174.201421,THL,460.081869,563.452866,1022.1642
THL1865,18.11652208,-66.98727104,712967.9545,2004240.668,174.331154,THL,460.362597,563.399164,1022.293933
THL1866,18.11652258,-66.9872686,712968.2123,2004240.725,174.359996,THL,460.57445,563.241339,1022.322775
THL1867,18.11652317,-66.98726572,712968.5158,2004240.794,174.376345,THL,460.82453,563.056124,1022.339124
THL1868,18.1165252,-66.98726247,712968.8573,2004241.023,174.426542,THL,461.221264,562.946975,1022.389321
THL1869,18.11652634,-66.98725995,712969.1232,2004241.152,174.422727,THL,461.492673,562.829804,1022.385506
THL1870,18.11652646,-66.98725723,712969.411,2004241.168,174.459964,THL,461.692969,562.622357,1022.422743
THL1871,18.11652726,-66.98725402,712969.7498,2004241.26,174.502326,THL,461.98365,562.425519,1022.465105
THL1872,18.11652788,-66.98725171,712969.9935,2004241.332,174.467912,THL,462.197061,562.287677,1022.430691
THL1873,18.11652712,-66.98724913,712970.2671,2004241.25,174.472742,THL,462.313813,562.026965,1022.435521
THL1874,18.11652598,-66.98724505,712970.7001,2004241.129,174.525699,THL,462.504696,561.619835,1022.488478
THL1875,18.11652721,-66.98724176,712971.0471,2004241.269,174.569836,THL,462.837771,561.448647,1022.532615
THL1876,18.11652572,-66.98723895,712971.346,2004241.107,174.567256,THL,462.910166,561.116378,1022.530035
THL1877,18.11652574,-66.98723605,712971.6531,2004241.112,174.605932,THL,463.114578,560.887015,1022.568711
THL1878,18.11652649,-66.98723325,712971.9487,2004241.199,174.601709,THL,463.373027,560.719367,1022.564488
THL1879,18.11652688,-66.98722853,712972.4473,2004241.248,174.591346,THL,463.735567,560.37346,1022.554125
THL1880,18.11652825,-66.9872255,712972.7665,2004241.403,174.568933,THL,464.061771,560.233155,1022.531712
THL1881,18.11652908,-66.98722077,712973.2664,2004241.5,174.606556,THL,464.461702,559.917648,1022.569335
THL1882,18.11653063,-66.98721708,712973.6548,2004241.676,174.631284,THL,464.84839,559.73803,1022.594063
THL1883,18.11653323,-66.98721451,712973.9238,2004241.967,174.601015,THL,465.244554,559.724356,1022.563794
THL1884,18.11653556,-66.98721082,712974.3121,2004242.229,174.587505,THL,465.697044,559.601519,1022.550284
THL1885,18.11653906,-66.98720689,712974.7237,2004242.621,174.573503,THL,466.262621,559.545388,1022.536282
THL1886,18.11654234,-66.98720375,712975.0522,2004242.988,174.58074,THL,466.754912,559.535882,1022.543519
THL1887,18.11654724,-66.98720133,712975.3019,2004243.532,174.631267,THL,467.330633,559.702296,1022.594046
THL1888,18.11655075,-66.98719999,712975.4394,2004243.923,174.603786,THL,467.716546,559.853231,1022.566565
THL1889,18.1165552,-66.98719816,712975.628,2004244.418,174.616498,THL,468.21477,560.0336,1022.579277
THL1890,18.11655907,-66.98719716,712975.7288,2004244.847,174.633177,THL,468.605611,560.237277,1022.595956
THL1891,18.11656211,-66.98719491,712975.9633,2004245.187,174.590518,THL,469.015934,560.28128,1022.553297
THL1892,18.11656547,-66.98719349,712976.11,2004245.56,174.605727,THL,469.394908,560.414142,1022.568506
THL1893,18.11656545,-66.98718908,712976.5763,2004245.562,174.48964,THL,469.700986,560.062148,1022.452419
THL1894,18.11656619,-66.98718496,712977.0122,2004245.649,174.479665,THL,470.051334,559.788587,1022.442444
THL1895,18.1165674,-66.98717869,712977.6745,2004245.79,174.371531,THL,470.590673,559.37879,1022.33431
THL1896,18.11656897,-66.98717565,712977.9945,2004245.968,174.457674,THL,470.934337,559.252485,1022.420453
THL1897,18.11657035,-66.98717386,712978.1822,2004246.123,174.625057,THL,471.174537,559.211562,1022.587836
THL1898,18.11657222,-66.98717262,712978.3106,2004246.331,174.687349,THL,471.415997,559.250077,1022.650128
THL1899,18.11657441,-66.98717027,712978.5574,2004246.577,174.733304,THL,471.763096,559.223403,1022.696083
THL1900,18.11657513,-66.98716696,712978.9064,2004246.66,174.779304,THL,472.054118,559.013334,1022.742083
THL1901,18.11657546,-66.98716345,712979.2771,2004246.701,174.797256,THL,472.326854,558.758947,1022.760035
THL1902,18.11657489,-66.98716061,712979.5793,2004246.64,174.830442,THL,472.478585,558.49059,1022.793221
THL1903,18.11657612,-66.98715815,712979.8381,2004246.779,174.829879,THL,472.752677,558.385062,1022.792658
THL1904,18.11657827,-66.98715561,712980.1043,2004247.021,174.80271,THL,473.109394,558.340986,1022.765489
THL1905,18.11658005,-66.98715255,712980.4257,2004247.221,174.803402,THL,473.471237,558.228473,1022.766181
THL1906,18.11658046,-66.98714889,712980.8121,2004247.27,174.806975,THL,473.760783,557.967707,1022.769754
THL1907,18.1165818,-66.98714474,712981.2503,2004247.424,174.80916,THL,474.163407,557.73612,1022.771939
THL1908,18.11658479,-66.98714094,712981.6486,2004247.76,174.785843,THL,474.677916,557.653505,1022.748622
THL1909,18.11658562,-66.98713736,712982.0272,2004247.856,174.752486,THL,474.997811,557.42938,1022.715265
THL1910,18.11658823,-66.98713388,712982.3915,2004248.148,174.79439,THL,475.457006,557.344037,1022.757169
THL1911,18.11658987,-66.98713059,712982.7381,2004248.333,174.769668,THL,475.823836,557.202544,1022.732447
THL1912,18.11659115,-66.98712777,712983.0347,2004248.479,174.731653,THL,476.127763,557.072694,1022.694432
THL1913,18.11659527,-66.98712621,712983.1951,2004248.936,174.738456,THL,476.578795,557.249574,1022.701235
THL1914,18.11659696,-66.98712273,712983.562,2004249.127,174.756549,THL,476.963371,557.096536,1022.719328
THL1915,18.11659809,-66.98712025,712983.8223,2004249.256,174.725296,THL,477.23077,556.983273,1022.688075
THL1916,18.11659934,-66.98711751,712984.1112,2004249.397,174.757132,THL,477.526064,556.856281,1022.719911
THL1917,18.11660042,-66.98711434,712984.4457,2004249.52,174.786109,THL,477.838047,556.683493,1022.748888
THL1918,18.11660081,-66.98711125,712984.7723,2004249.567,174.829953,THL,478.087167,556.466942,1022.792732
THL1919,18.11660446,-66.98710943,712984.96,2004249.972,174.86924,THL,478.516668,556.589221,1022.832019
THL1920,18.11660643,-66.98710784,712985.126,2004250.193,174.84444,THL,478.792249,556.607544,1022.807219
THL1921,18.11660752,-66.98710504,712985.4211,2004250.317,174.858835,THL,479.078467,556.464554,1022.821614
THL1922,18.11660959,-66.98710291,712985.6447,2004250.548,174.944718,THL,479.399958,556.446357,1022.907497
THL1923,18.11661106,-66.98709995,712985.9561,2004250.715,174.947928,THL,479.729713,556.319262,1022.910707
THL1924,18.11661205,-66.98709626,712986.3451,2004250.828,174.951805,THL,480.069633,556.098535,1022.914584
THL1925,18.11661294,-66.98709292,712986.6977,2004250.931,174.894609,THL,480.377572,555.898371,1022.857388
THL1926,18.11661313,-66.98708953,712987.0555,2004250.956,174.893653,THL,480.629838,555.64326,1022.856432
THL1927,18.11661384,-66.98708607,712987.421,2004251.039,175.018223,THL,480.931332,555.420467,1022.981002
THL1928,18.11661638,-66.98708237,712987.8098,2004251.324,175.006046,THL,481.401568,555.31238,1022.968825
THL1929,18.11661817,-66.98707833,712988.2357,2004251.527,174.993856,THL,481.833436,555.122138,1022.956635
THL1930,18.11661767,-66.98707397,712988.6976,2004251.476,175.110439,THL,482.096647,554.739091,1023.073218
THL1931,18.11661787,-66.98707013,712989.104,2004251.503,175.086753,THL,482.382018,554.448442,1023.049532
THL1932,18.11662005,-66.9870673,712989.4002,2004251.748,174.880908,THL,482.76092,554.383855,1022.843687
THL1933,18.11662288,-66.98706342,712989.808,2004252.065,174.742158,THL,483.267854,554.282207,1022.704937
THL1934,18.11662627,-66.98706179,712989.9768,2004252.443,174.734542,THL,483.66406,554.400794,1022.697321
THL1935,18.11662981,-66.98705939,712990.2257,2004252.836,174.775789,THL,484.124916,554.469236,1022.738568
THL1936,18.11663375,-66.98705822,712990.3456,2004253.274,174.823493,THL,484.534777,554.664067,1022.786272
THL1937,18.11663549,-66.98705781,712990.3861,2004253.467,174.870945,THL,484.707814,554.759721,1022.833724
THL1938,18.11663758,-66.98705556,712990.6216,2004253.701,175.111221,THL,485.038589,554.733775,1023.074
THL1939,18.11663874,-66.98705371,712990.8168,2004253.832,175.083908,THL,485.26507,554.671283,1023.046687
THL1940,18.11664013,-66.9870512,712991.0808,2004253.989,175.029641,THL,485.556466,554.573818,1022.99242
THL1941,18.11664052,-66.98704738,712991.4843,2004254.037,175.006266,THL,485.856345,554.299399,1022.969045
THL1942,18.11663981,-66.98704267,712991.9841,2004253.963,174.990921,THL,486.126831,553.872597,1022.9537
THL1943,18.11663912,-66.98703712,712992.572,2004253.893,175.157293,THL,486.457829,553.38156,1023.120072
THL1944,18.11663801,-66.9870351,712992.7876,2004253.773,175.391302,THL,486.507506,553.13972,1023.354081
THL1945,18.11663778,-66.98703222,712993.0927,2004253.75,175.328688,THL,486.689476,552.893633,1023.291467
THL1946,18.1166398,-66.98703036,712993.2864,2004253.976,175.253971,THL,486.987221,552.894543,1023.21675
THL1947,18.1166399,-66.98702685,712993.6584,2004253.991,175.373158,THL,487.241093,552.622085,1023.335937
THL1948,18.11664126,-66.98702408,712993.9496,2004254.145,175.404812,THL,487.548276,552.502218,1023.367591
THL1949,18.11664347,-66.98702278,712994.0844,2004254.391,175.370054,THL,487.822464,552.560578,1023.332833
THL1950,18.11664585,-66.98702213,712994.15,2004254.656,175.387326,THL,488.065752,552.683605,1023.350105
THL1951,18.11664708,-66.98702047,712994.3248,2004254.793,175.413741,THL,488.284121,552.640978,1023.37652
THL1952,18.11664916,-66.98701824,712994.5581,2004255.027,175.437773,THL,488.613466,552.616662,1023.400552
